MemberInternalID,BranchID,Recency,Frequency,Monetary,RScore,FScore,MScore,RFMScore,RCategory,FCategory,MCategory,Segmentation,AOV,Branch_Name,Age,isCheating
29995,2,123,4,610000.0,67,4.285714285714286,8.224903930425404,26.503539405379897,Medium,Medium,Medium,About to Sleep,152500.0,Intro,22.0,0
29996,13,887,2,205000.0,33,1.4285714285714286,2.7641070585855863,12.397559495719008,Low,Medium,Medium,Hibernating,102500.0,Margorejo,28.0,0
30002,5,123,19,1837500.0,67,25.71428571428571,24.775837659273243,39.16337445785299,Medium,High,High,At Risk,96710.52631578948,Klampis,20.0,0
30005,13,39,24,2387500.0,100,32.857142857142854,32.19173464572238,55.01629250095508,High,High,High,Champions,99479.16666666669,Margorejo,31.0,0
30006,4,853,3,280000.0,33,2.857142857142857,3.7753657385559225,13.210836198566255,Low,Medium,Medium,Hibernating,93333.33333333331,Sukomanunggal,30.0,0
30009,13,50,7,685000.0,100,8.571428571428571,9.23616261039574,39.2691970606081,High,Medium,Medium,Potential Loyalist,97857.14285714286,Margorejo,21.0,0
30010,13,887,1,25000.0,33,0.0,0.3370862266567788,11.11236207555226,Low,Low,Low,Lost,25000.0,Margorejo,30.0,0
30014,5,60,24,2307500.0,100,32.857142857142854,31.11305872042068,54.65673385918785,High,High,High,Champions,96145.83333333331,Klampis,36.0,0
30015,10,234,6,495000.0,33,7.142857142857142,6.674307287804221,15.60572147688712,Low,Medium,Medium,Hibernating,82500.0,Bukit Darmo Golf,39.0,0
30018,13,37,7,720000.0,100,8.571428571428571,9.70808332771523,39.42650396638127,High,Medium,Medium,Potential Loyalist,102857.14285714286,Margorejo,33.0,0
30019,13,10,11,985000.0,100,14.285714285714285,13.281197330277084,42.52230387199712,High,Medium,Medium,Potential Loyalist,89545.45454545454,Margorejo,54.0,0
30023,10,65,15,1497500.0,100,20.0,20.19146497674105,46.73048832558035,High,High,High,Champions,99833.33333333331,Bukit Darmo Golf,33.0,0
30026,2,452,5,460000.0,33,5.714285714285714,6.20238657048473,14.97222409492348,Low,Medium,Medium,Hibernating,92000.0,Intro,26.0,0
30031,2,6,22,2341250.0,100,30.0,31.56812512640733,53.85604170880245,High,High,High,Champions,106420.45454545454,Intro,27.0,0
30032,3,472,4,202500.0,33,4.285714285714286,2.7303984359199083,13.33870424054473,Low,Medium,Medium,Hibernating,50625.0,Graha Family,38.0,0
30036,3,21,22,2035000.0,100,30.0,27.4388188498618,52.47960628328727,High,High,High,Champions,92500.0,Graha Family,25.0,0
30042,3,885,2,125000.0,33,1.4285714285714286,1.685431133283894,12.038000853951774,Low,Medium,Low,Hibernating,62500.0,Graha Family,28.0,0
30051,13,884,2,135000.0,33,1.4285714285714286,1.8202656239466053,12.082945684172678,Low,Medium,Medium,Hibernating,67500.0,Margorejo,50.0,0
30057,10,9,46,6152500.0,100,64.28571428571429,82.95692038023327,82.41421155531584,High,High,High,Champions,133750.0,Bukit Darmo Golf,32.0,0
30060,10,86,14,1322500.0,100,18.571428571428573,17.8318613901436,45.46776332052406,High,High,High,Champions,94464.28571428572,Bukit Darmo Golf,19.0,0
30065,6,752,8,560000.0,33,10.0,7.550731477111845,16.85024382570395,Low,Medium,Medium,Hibernating,70000.0,Citraland (9GO),22.0,0
30068,6,95,4,195000.0,67,4.285714285714286,2.6292725679228743,24.638328951212387,Medium,Medium,Medium,About to Sleep,48750.0,Citraland (9GO),38.0,0
30069,2,747,2,105000.0,33,1.4285714285714286,1.4157621519584709,11.948111193509966,Low,Medium,Low,Hibernating,52500.0,Intro,31.0,0
30073,4,884,2,125000.0,33,1.4285714285714286,1.685431133283894,12.038000853951774,Low,Medium,Low,Hibernating,62500.0,Sukomanunggal,23.0,0
30074,2,3,35,4672500.0,100,48.57142857142857,63.00141576215196,70.52428144452684,High,High,High,Champions,133500.0,Intro,33.0,0
30080,10,289,5,505000.0,33,5.714285714285714,6.809141778466932,15.17447583091755,Low,Medium,Medium,Hibernating,101000.0,Bukit Darmo Golf,31.0,0
30082,5,883,2,120000.0,33,1.4285714285714286,1.6180138879525383,12.015528438841322,Low,Medium,Low,Hibernating,60000.0,Klampis,22.0,0
30084,13,27,18,1925000.0,100,24.285714285714285,25.955639452571965,50.08045124609541,High,High,High,Champions,106944.44444444444,Margorejo,27.0,0
30091,3,526,3,230000.0,33,2.857142857142857,3.101193285242365,12.98611204746174,Low,Medium,Medium,Hibernating,76666.66666666667,Graha Family,26.0,0
30096,2,576,7,670000.0,33,8.571428571428571,9.033910874401672,16.868446481943412,Low,Medium,Medium,Hibernating,95714.28571428572,Intro,34.0,0
30097,2,649,8,535000.0,33,10.0,7.213645250455067,16.73788175015169,Low,Medium,Medium,Hibernating,66875.0,Intro,21.0,0
30102,13,699,5,485000.0,33,5.714285714285714,6.539472797141508,15.08458617047574,Low,Medium,Medium,Hibernating,97000.0,Margorejo,30.0,0
30103,2,50,11,932500.0,100,14.285714285714285,12.57331625429785,42.28634351333738,High,Medium,Medium,Potential Loyalist,84772.72727272728,Intro,19.0,0
30104,5,814,3,167500.0,33,2.857142857142857,2.258477718600418,12.705206858581093,Low,Medium,Medium,Hibernating,55833.333333333336,Klampis,23.0,0
30107,4,45,24,2582500.0,100,32.857142857142854,34.82100721364525,55.89271669026271,High,High,High,Champions,107604.16666666669,Sukomanunggal,39.0,0
30109,13,745,3,245000.0,33,2.857142857142857,3.303445021236432,13.053529292793096,Low,Medium,Medium,Hibernating,81666.66666666667,Margorejo,31.0,0
30110,13,73,27,2822500.0,100,37.142857142857146,38.05703498955032,58.39996404413582,High,High,High,Champions,104537.03703703704,Margorejo,53.0,0
30117,5,351,7,645000.0,33,8.571428571428571,8.696824647744892,16.756084406391153,Low,Medium,Medium,Hibernating,92142.85714285714,Klampis,21.0,0
30120,13,165,16,1625000.0,67,21.428571428571427,21.910604732690626,36.77972538708735,Medium,High,High,At Risk,101562.5,Margorejo,24.0,0
30132,3,334,8,725000.0,33,10.0,9.775500573046584,17.59183352434886,Low,Medium,Medium,Hibernating,90625.0,Graha Family,20.0,0
30137,10,109,13,957500.0,67,17.142857142857142,12.910402480954629,32.35108654127059,Medium,Medium,Medium,About to Sleep,73653.84615384616,Bukit Darmo Golf,35.0,0
30138,13,9,24,2770000.0,100,32.857142857142854,37.34915391357109,56.73543225690465,High,High,High,Champions,115416.66666666669,Margorejo,29.0,0
30139,5,49,22,2080000.0,100,30.0,28.045574057844,52.68185801928133,High,High,High,Champions,94545.45454545454,Klampis,23.0,0
30144,2,412,10,952500.0,33,12.857142857142856,12.842985235623273,19.566709364255377,Low,Medium,Medium,Hibernating,95250.0,Intro,24.0,0
30147,13,35,25,2647500.0,100,34.285714285714285,35.69743140295287,56.66104856288905,High,High,High,Champions,105900.0,Margorejo,25.0,0
30154,3,19,31,3215000.0,100,42.85714285714285,43.34928874806175,62.0688105350682,High,High,High,Champions,103709.67741935483,Graha Family,23.0,0
30155,2,3,58,7190000.0,100,81.42857142857143,96.94599878648958,92.79152340502031,High,High,High,Champions,123965.5172413793,Intro,53.0,0
30171,3,2,14,1325000.0,100,18.571428571428573,17.865570012809275,45.47899952807928,High,High,High,Champions,94642.85714285714,Graha Family,22.0,0
30173,3,24,21,1725000.0,100,28.57142857142857,23.258949639317738,50.61012607024876,High,High,High,Champions,82142.85714285714,Graha Family,20.0,0
30174,13,31,23,2380000.0,100,31.428571428571427,32.09060877772534,54.50639340209892,High,High,High,Champions,103478.26086956522,Margorejo,41.0,0
30174,13,65,1,95000.0,100,0.0,1.2809276612957594,33.76030922043192,High,Low,Low,Recent Customers,95000.0,Margorejo,41.0,1
30183,4,475,7,610000.0,33,8.571428571428571,8.224903930425404,16.59877750061799,Low,Medium,Medium,Hibernating,87142.85714285714,Sukomanunggal,39.0,0
30188,13,450,4,515000.0,33,4.285714285714286,6.943976269129644,14.743230184947976,Low,Medium,Medium,Hibernating,128750.0,Margorejo,75.0,0
30189,2,17,22,1765000.0,100,30.0,23.798287601968585,51.26609586732286,High,High,High,Champions,80227.27272727272,Intro,37.0,0
30195,3,302,10,895000.0,33,12.857142857142856,12.06768691431268,19.30827659048518,Low,Medium,Medium,Hibernating,89500.0,Graha Family,19.0,0
30202,5,878,2,72500.0,33,1.4285714285714286,0.9775500573046584,11.802040495292031,Low,Medium,Low,Hibernating,36250.0,Klampis,28.0,0
30204,5,10,26,3002500.0,100,35.714285714285715,40.48405582147914,58.73278051192162,High,High,High,Champions,115480.76923076923,Klampis,27.0,0
30215,13,584,5,365000.0,33,5.714285714285714,4.921458909188971,14.545248207824896,Low,Medium,Medium,Hibernating,73000.0,Margorejo,19.0,0
30217,5,70,22,2325000.0,100,30.0,31.34901907908043,53.78300635969347,High,High,High,Champions,105681.81818181818,Klampis,28.0,0
30219,3,100,15,1560000.0,67,20.0,21.034180543382995,36.011393514461,Medium,High,High,At Risk,104000.0,Graha Family,27.0,0
30226,13,10,9,887500.0,100,11.428571428571429,11.966561046315649,41.13171082496236,High,Medium,Medium,Potential Loyalist,98611.11111111112,Margorejo,25.0,0
30229,5,44,16,1300000.0,100,21.428571428571427,17.5284837861525,46.31901840490798,High,High,High,Champions,81250.0,Klampis,29.0,0
30231,3,80,16,1410000.0,100,21.428571428571427,19.011663183442323,46.81341153733791,High,High,High,Champions,88125.0,Graha Family,25.0,0
30250,5,876,2,280000.0,33,1.4285714285714286,3.7753657385559225,12.734645722375785,Low,Medium,Medium,Hibernating,140000.0,Klampis,39.0,0
30252,5,178,4,247500.0,67,4.285714285714286,3.3371536439021106,24.874289309872136,Medium,Medium,Medium,About to Sleep,61875.0,Klampis,30.0,0
30256,5,7,44,5300000.0,100,61.42857142857143,71.4622800512371,77.63028382660285,High,High,High,Champions,120454.54545454546,Klampis,43.0,0
30257,3,45,15,1650000.0,100,20.0,22.2476909593474,47.415896986449134,High,High,High,Champions,110000.0,Graha Family,32.0,0
30261,2,875,2,140000.0,33,1.4285714285714286,1.8876828692779613,12.10541809928313,Low,Medium,Medium,Hibernating,70000.0,Intro,28.0,0
30264,5,704,6,490000.0,33,7.142857142857142,6.606890042472864,15.583249061776668,Low,Medium,Medium,Hibernating,81666.66666666667,Klampis,47.0,0
30265,3,393,11,1327500.0,33,14.285714285714285,17.899278635474953,21.728330973729744,Low,Medium,High,Can't Lose Them,120681.81818181818,Graha Family,27.0,0
30266,5,288,8,1020000.0,33,10.0,13.753118047596574,18.917706015865523,Low,Medium,Medium,Hibernating,127500.0,Klampis,34.0,0
30269,3,8,44,5290000.0,100,61.42857142857143,71.3274455605744,77.58533899638195,High,High,High,Champions,120227.27272727272,Graha Family,22.0,0
30274,13,205,13,1242500.0,33,17.142857142857142,16.75318546484191,22.298680869233014,Low,Medium,High,Can't Lose Them,95576.92307692308,Margorejo,19.0,0
30276,2,573,12,1260000.0,33,15.714285714285714,16.98914582350165,21.901143845929123,Low,Medium,High,Can't Lose Them,105000.0,Intro,21.0,0
30279,2,798,2,65000.0,33,1.4285714285714286,0.8764241893076249,11.768331872626351,Low,Medium,Low,Hibernating,32500.0,Intro,20.0,0
30287,3,873,2,80000.0,33,1.4285714285714286,1.0786759253016922,11.83574911795771,Low,Medium,Low,Hibernating,40000.0,Graha Family,29.0,0
30288,10,23,9,787500.0,100,11.428571428571429,10.618216139688531,40.68226252275332,High,Medium,Medium,Potential Loyalist,87500.0,Bukit Darmo Golf,27.0,0
30289,13,6,9,857500.0,100,11.428571428571429,11.562057574327511,40.99687633429965,High,Medium,Medium,Potential Loyalist,95277.77777777778,Margorejo,21.0,0
30293,4,671,5,300000.0,33,5.714285714285714,4.045034719881346,14.25310681138902,Low,Medium,Medium,Hibernating,60000.0,Sukomanunggal,27.0,0
30299,2,22,14,1092500.0,100,18.571428571428573,14.730668104901234,44.43403222544327,High,High,Medium,Loyal Customers,78035.71428571429,Intro,29.0,0
30300,5,27,18,1830000.0,100,24.285714285714285,24.67471179127621,49.65347535899682,High,High,High,Champions,101666.66666666669,Klampis,23.0,0
30302,5,57,14,1192500.0,100,18.571428571428573,16.07901301152835,44.8834805276523,High,High,High,Champions,85178.57142857143,Klampis,23.0,0
30308,10,7,44,4945000.0,100,61.42857142857143,66.67565563271086,76.03474235376076,High,High,High,Champions,112386.36363636365,Bukit Darmo Golf,43.0,0
30310,13,5,40,6262500.0,100,55.71428571428572,84.44009977752309,80.05146183060293,High,High,High,Champions,156562.5,Margorejo,23.0,0
30321,13,80,15,1582500.0,100,20.0,21.337558147374097,47.11251938245803,High,High,High,Champions,105500.0,Margorejo,23.0,0
30337,5,304,11,1317500.0,33,14.285714285714285,17.764444144812245,21.68338614350884,Low,Medium,High,Can't Lose Them,119772.72727272728,Klampis,20.0,0
30344,10,20,54,4682500.0,100,75.71428571428571,63.13625025281468,79.6168453223668,High,High,High,Champions,86712.96296296296,Bukit Darmo Golf,30.0,0
30345,2,14,4,200000.0,100,4.285714285714286,2.6966898132542303,35.66080136632284,High,Medium,Medium,Potential Loyalist,50000.0,Intro,31.0,0
30354,13,45,15,1722500.0,100,20.0,23.22524101665206,47.741747005550685,High,High,High,Champions,114833.33333333331,Margorejo,27.0,0
30356,13,633,4,435000.0,33,4.285714285714286,5.865300343827951,14.383671543180746,Low,Medium,Medium,Hibernating,108750.0,Margorejo,2.0,0
30358,3,603,8,935000.0,33,10.0,12.607024876963528,18.535674958987844,Low,Medium,Medium,Hibernating,116875.0,Graha Family,40.0,0
30359,5,803,3,317500.0,33,2.857142857142857,4.280995078541091,13.379379311894647,Low,Medium,Medium,Hibernating,105833.33333333331,Klampis,24.0,0
30368,13,603,5,835000.0,33,5.714285714285714,11.258679970336413,16.657655228207375,Low,Medium,Medium,Hibernating,167000.0,Margorejo,17.0,0
30370,5,821,3,215000.0,33,2.857142857142857,2.8989415492482977,12.918694802130384,Low,Medium,Medium,Hibernating,71666.66666666667,Klampis,25.0,0
30375,3,850,3,325000.0,33,2.857142857142857,4.382120946538125,13.413087934560323,Low,Medium,Medium,Hibernating,108333.33333333331,Graha Family,31.0,0
30377,13,16,26,2825000.0,100,35.714285714285715,38.090743612216,57.93500977550057,High,High,High,Champions,108653.84615384616,Margorejo,33.0,0
30378,3,2,25,2307500.0,100,34.285714285714285,31.11305872042068,55.13292433537831,High,High,High,Champions,92300.0,Graha Family,31.0,0
30379,3,2,22,2425000.0,100,30.0,32.69736398570755,54.23245466190252,High,High,High,Champions,110227.27272727272,Graha Family,36.0,0
30383,3,764,5,530000.0,33,5.714285714285714,7.14622800512371,15.286837906469808,Low,Medium,Medium,Hibernating,106000.0,Graha Family,19.0,0
30389,3,309,28,4687500.0,33,38.57142857142858,63.20366749814602,44.925032023191534,Low,High,High,Can't Lose Them,167410.7142857143,Graha Family,64.0,0
30390,5,23,32,3145000.0,100,44.285714285714285,42.40544731342277,62.23038719971235,High,High,High,Champions,98281.25,Klampis,25.0,0
30394,13,47,38,3900000.0,100,52.85714285714286,52.58545135845749,68.48086473853346,High,High,High,Champions,102631.57894736844,Margorejo,43.0,0
30399,13,96,24,2545000.0,67,32.857142857142854,34.31537787366008,44.72417357693431,Medium,High,High,At Risk,106041.66666666669,Margorejo,38.0,0
30402,13,783,5,370000.0,33,5.714285714285714,4.988876154520326,14.567720622935347,Low,Medium,Medium,Hibernating,74000.0,Margorejo,43.0,0
30403,13,338,9,857500.0,33,11.428571428571429,11.562057574327511,18.66354300096632,Low,Medium,Medium,Hibernating,95277.77777777778,Margorejo,27.0,0
30405,10,15,44,5140000.0,100,61.42857142857143,69.30492820063373,76.91116654306839,High,High,High,Champions,116818.18181818182,Bukit Darmo Golf,47.0,0
30411,5,15,6,432500.0,100,7.142857142857142,5.831591721162273,37.6581496213398,High,Medium,Medium,Potential Loyalist,72083.33333333333,Klampis,22.0,0
30418,3,763,5,347500.0,33,5.714285714285714,4.685498550529226,14.466594754938312,Low,Medium,Medium,Hibernating,69500.0,Graha Family,8.0,0
30427,4,49,20,2007500.0,100,27.142857142857142,27.06802400053934,51.40362704779883,High,High,High,Champions,100375.0,Sukomanunggal,43.0,0
30437,10,26,20,2445000.0,100,27.142857142857142,32.967032967032964,53.369963369963365,High,High,High,Champions,122250.0,Bukit Darmo Golf,18.0,0
30438,6,23,34,3007500.0,100,47.14285714285714,40.55147306681049,62.56477673655587,High,High,High,Champions,88455.88235294117,Citraland (9GO),27.0,0
30440,13,11,36,4757500.0,100,50.0,64.147508932785,71.382502977595,High,High,High,Champions,132152.77777777778,Margorejo,20.0,0
30443,3,10,35,3672500.0,100,48.57142857142857,49.51796669588081,66.02979842243646,High,High,High,Champions,104928.57142857143,Graha Family,25.0,0
30456,5,866,2,180000.0,33,1.4285714285714286,2.427020831928808,12.285197420166746,Low,Medium,Medium,Hibernating,90000.0,Klampis,28.0,0
30466,13,347,12,1100000.0,33,15.714285714285714,14.831793972898266,21.18202656239466,Low,Medium,Medium,Hibernating,91666.66666666669,Margorejo,53.0,0
30467,2,369,7,655000.0,33,8.571428571428571,8.831659138407606,16.801029236612056,Low,Medium,Medium,Hibernating,93571.42857142857,Intro,33.0,0
30469,13,89,13,1202500.0,100,17.142857142857142,16.21384750219106,44.452234881682735,High,Medium,High,Loyal Customers,92500.0,Margorejo,37.0,0
30475,13,31,21,2110000.0,100,28.57142857142857,28.45007752983213,52.34050203375356,High,High,High,Champions,100476.19047619047,Margorejo,33.0,0
30478,3,4,42,3790000.0,100,58.57142857142858,51.10227196116767,69.89123351086542,High,High,High,Champions,90238.09523809524,Graha Family,52.0,0
30485,5,17,15,1542500.0,100,20.0,20.79822018472325,46.932740061574414,High,High,High,Champions,102833.33333333331,Klampis,25.0,0
30489,13,18,18,2095000.0,100,24.285714285714285,28.247825793838068,50.84451335985079,High,High,High,Champions,116388.88888888888,Margorejo,43.0,0
30492,3,61,26,2140000.0,100,35.714285714285715,28.854581001820268,54.856288905368665,High,High,High,Champions,82307.69230769231,Graha Family,24.0,0
30495,2,864,2,100000.0,33,1.4285714285714286,1.3483449066271151,11.925638778399517,Low,Medium,Low,Hibernating,50000.0,Intro,27.0,0
30499,10,831,3,255000.0,33,2.857142857142857,3.438279511899144,13.098474123014,Low,Medium,Medium,Hibernating,85000.0,Bukit Darmo Golf,22.0,0
30500,5,32,16,1455000.0,100,21.428571428571427,19.618418391424527,47.01566327333199,High,High,High,Champions,90937.5,Klampis,20.0,0
30508,5,204,7,650000.0,33,8.571428571428571,8.76424189307625,16.778556821501606,Low,Medium,Medium,Hibernating,92857.14285714286,Klampis,27.0,0
30510,3,809,4,305000.0,33,4.285714285714286,4.112451965212702,13.799388750308994,Low,Medium,Medium,Hibernating,76250.0,Graha Family,40.0,0
30513,13,21,17,1827500.0,100,22.857142857142858,24.64100316861053,49.166048675251126,High,High,High,Champions,107500.0,Margorejo,29.0,0
30514,2,1,13,990000.0,100,17.142857142857142,13.348614575608442,43.49715723948853,High,Medium,Medium,Potential Loyalist,76153.84615384616,Intro,25.0,0
30515,10,864,2,100000.0,33,1.4285714285714286,1.3483449066271151,11.925638778399517,Low,Medium,Low,Hibernating,50000.0,Bukit Darmo Golf,25.0,0
30520,5,27,32,3402500.0,100,44.285714285714285,45.8774354479876,63.38771657790062,High,High,High,Champions,106328.125,Klampis,52.0,0
30522,5,155,16,1665000.0,67,21.428571428571427,22.44994269534147,36.95950470797097,Medium,High,High,At Risk,104062.5,Klampis,45.0,0
30525,5,49,33,3170000.0,100,45.71428571428572,42.74253354007955,62.81893975145508,High,High,High,Champions,96060.60606060606,Klampis,26.0,0
30529,5,23,54,5827500.0,100,75.71428571428571,78.57479943369515,84.7630283826603,High,High,High,Champions,107916.66666666669,Klampis,35.0,0
30530,13,14,18,3150000.0,100,24.285714285714285,42.47286455875413,55.58619294815614,High,High,High,Champions,175000.0,Margorejo,37.0,0
30531,5,594,8,672500.0,33,10.0,9.06761949706735,17.355873165689115,Low,Medium,Medium,Hibernating,84062.5,Klampis,22.0,0
30535,5,406,12,1022500.0,33,15.714285714285714,13.786826670262254,20.833704128182656,Low,Medium,Medium,Hibernating,85208.33333333333,Klampis,30.0,0
30537,5,637,9,817500.0,33,11.428571428571429,11.022719611676669,18.4837636800827,Low,Medium,Medium,Hibernating,90833.33333333331,Klampis,29.0,0
30539,3,863,2,125000.0,33,1.4285714285714286,1.685431133283894,12.038000853951774,Low,Medium,Low,Hibernating,62500.0,Graha Family,41.0,0
30540,4,9,59,5437500.0,100,82.85714285714286,73.3162542978494,85.39113238499742,High,High,High,Champions,92161.01694915254,Sukomanunggal,37.0,0
30541,5,1,43,6360000.0,100,60.0,85.75473606148452,81.91824535382817,High,High,High,Champions,147906.97674418605,Klampis,27.0,0
30545,5,540,8,725000.0,33,10.0,9.775500573046584,17.59183352434886,Low,Medium,Medium,Hibernating,90625.0,Klampis,44.0,0
30546,3,22,5,327500.0,100,5.714285714285714,4.415829569203803,36.71003842782984,High,Medium,Medium,Potential Loyalist,65500.0,Graha Family,20.0,0
30547,10,15,10,895000.0,100,12.857142857142856,12.06768691431268,41.641609923818514,High,Medium,Medium,Potential Loyalist,89500.0,Bukit Darmo Golf,22.0,0
30548,6,250,17,1760000.0,33,22.857142857142858,23.730870356637222,26.529337737926696,Low,High,High,Can't Lose Them,103529.41176470587,Citraland (9GO),21.0,0
30557,3,862,2,120000.0,33,1.4285714285714286,1.6180138879525383,12.015528438841322,Low,Medium,Low,Hibernating,60000.0,Graha Family,54.0,0
30559,3,3,27,3832500.0,100,37.142857142857146,51.67531854648419,62.93939189644711,High,High,High,Champions,141944.44444444444,Graha Family,10.0,0
30565,6,198,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Citraland (9GO),20.0,0
30565,6,862,1,25000.0,33,0.0,0.3370862266567788,11.11236207555226,Low,Low,Low,Lost,25000.0,Citraland (9GO),20.0,1
30568,3,41,16,1830000.0,100,21.428571428571427,24.67471179127621,48.70109440661588,High,High,High,Champions,114375.0,Graha Family,34.0,0
30569,13,723,4,390000.0,33,4.285714285714286,5.258545135845749,14.181419807186678,Low,Medium,Medium,Hibernating,97500.0,Margorejo,21.0,0
30577,2,861,1,25000.0,33,0.0,0.3370862266567788,11.11236207555226,Low,Low,Low,Lost,25000.0,Intro,40.0,0
30578,3,518,3,200000.0,33,2.857142857142857,2.6966898132542303,12.851277556799028,Low,Medium,Medium,Hibernating,66666.66666666667,Graha Family,35.0,0
30582,13,816,3,215000.0,33,2.857142857142857,2.8989415492482977,12.918694802130384,Low,Medium,Medium,Hibernating,71666.66666666667,Margorejo,33.0,0
30588,4,445,15,1510000.0,33,20.0,20.36000809006944,24.45333603002315,Low,High,High,Can't Lose Them,100666.66666666669,Sukomanunggal,30.0,0
30590,5,59,14,1692500.0,100,18.571428571428573,22.820737544663924,47.13072203869749,High,High,High,Champions,120892.85714285714,Klampis,27.0,0
30593,13,15,6,560000.0,100,7.142857142857142,7.550731477111845,38.23119620665633,High,Medium,Medium,Potential Loyalist,93333.33333333331,Margorejo,34.0,0
30594,2,22,35,4240000.0,100,48.57142857142857,57.16982404098968,68.58041753747274,High,High,High,Champions,121142.85714285714,Intro,44.0,0
30595,5,124,12,1160000.0,67,15.714285714285714,15.640800916874536,32.78502887705341,Medium,Medium,High,Customers Needing Attention,96666.66666666669,Klampis,22.0,0
30596,3,792,5,325000.0,33,5.714285714285714,4.382120946538125,14.36546888694128,Low,Medium,Medium,Hibernating,65000.0,Graha Family,21.0,0
30601,4,125,23,2432500.0,67,31.428571428571427,32.798489853704574,43.74235376075867,Medium,High,High,At Risk,105760.8695652174,Sukomanunggal,29.0,0
30603,10,32,28,3102500.0,100,38.57142857142858,41.83240072810625,60.13460976651161,High,High,High,Champions,110803.57142857143,Bukit Darmo Golf,20.0,0
30608,5,10,28,3285000.0,100,38.57142857142858,44.293130182700736,60.95485291804311,High,High,High,Champions,117321.42857142857,Klampis,22.0,0
30611,3,129,36,3422500.0,67,50.0,46.14710442931302,54.38236814310434,Medium,High,High,At Risk,95069.44444444444,Graha Family,18.0,0
30622,2,794,4,290000.0,33,4.285714285714286,3.910200229218634,13.731971504977638,Low,Medium,Medium,Hibernating,72500.0,Intro,24.0,0
30627,5,704,9,850000.0,33,11.428571428571429,11.46093170633048,18.62983437830064,Low,Medium,Medium,Hibernating,94444.44444444444,Klampis,24.0,0
30632,3,54,14,1510000.0,100,18.571428571428573,20.36000809006944,46.310478887166,High,High,High,Champions,107857.14285714286,Graha Family,30.0,0
30635,5,207,5,305000.0,33,5.714285714285714,4.112451965212702,14.275579226499472,Low,Medium,Medium,Hibernating,61000.0,Klampis,22.0,0
30636,5,21,29,2760000.0,100,40.0,37.21431942290838,59.071439807636125,High,High,High,Champions,95172.41379310343,Klampis,24.0,0
30641,3,857,2,120000.0,33,1.4285714285714286,1.6180138879525383,12.015528438841322,Low,Medium,Low,Hibernating,60000.0,Graha Family,22.0,0
30642,5,639,4,410000.0,33,4.285714285714286,5.5282141171711725,14.271309467628486,Low,Medium,Medium,Hibernating,102500.0,Klampis,28.0,0
30644,3,648,4,310000.0,33,4.285714285714286,4.179869210544057,13.821861165419447,Low,Medium,Medium,Hibernating,77500.0,Graha Family,21.0,0
30648,13,449,8,1045000.0,33,10.0,14.090204274253354,19.030068091417785,Low,Medium,Medium,Hibernating,130625.0,Margorejo,24.0,0
30651,3,52,14,1475000.0,100,18.571428571428573,19.88808737274995,46.15317198139284,High,High,High,Champions,105357.14285714286,Graha Family,28.0,0
30652,4,90,14,1180000.0,67,18.571428571428573,15.91046989819996,33.827299489876175,Medium,High,High,At Risk,84285.71428571429,Sukomanunggal,27.0,0
30653,3,28,34,3387500.0,100,47.14285714285714,45.675183711993526,64.27268028495023,High,High,High,Champions,99632.35294117648,Graha Family,18.0,0
30656,13,522,4,295000.0,33,4.285714285714286,3.9776174745499904,13.754443920088091,Low,Medium,Medium,Hibernating,73750.0,Margorejo,2.0,0
30660,3,211,10,870000.0,33,12.857142857142856,11.730600687655905,19.19591451493292,Low,Medium,Medium,Hibernating,87000.0,Graha Family,36.0,0
30664,3,21,13,1532500.0,100,17.142857142857142,20.66338569406054,45.93541427897256,High,Medium,High,Loyal Customers,117884.6153846154,Graha Family,24.0,0
30665,10,25,17,1320000.0,100,22.857142857142858,17.79815276747792,46.88509854154026,High,High,High,Champions,77647.05882352941,Bukit Darmo Golf,19.0,0
30667,3,855,2,125000.0,33,1.4285714285714286,1.685431133283894,12.038000853951774,Low,Medium,Low,Hibernating,62500.0,Graha Family,41.0,0
30674,4,251,18,1790000.0,33,24.285714285714285,24.13537382862536,27.14036270477989,Low,High,High,Can't Lose Them,99444.44444444444,Sukomanunggal,26.0,0
30682,5,854,2,72500.0,33,1.4285714285714286,0.9775500573046584,11.802040495292031,Low,Medium,Low,Hibernating,36250.0,Klampis,31.0,0
30692,5,227,6,527500.0,33,7.142857142857142,7.112519382458032,15.751792175105058,Low,Medium,Medium,Hibernating,87916.66666666667,Klampis,20.0,0
30693,2,50,15,1655000.0,100,20.0,22.31510820467876,47.438369401559584,High,High,High,Champions,110333.33333333331,Intro,26.0,0
30696,2,854,1,25000.0,33,0.0,0.3370862266567788,11.11236207555226,Low,Low,Low,Lost,25000.0,Intro,32.0,0
30697,4,512,6,510000.0,33,7.142857142857142,6.876559023798287,15.673138722218477,Low,Medium,Medium,Hibernating,85000.0,Sukomanunggal,22.0,0
30702,2,24,27,2997500.0,100,37.142857142857146,40.416638576147776,59.18649857300164,High,High,High,Champions,111018.51851851853,Intro,26.0,0
30707,3,10,11,877500.0,100,14.285714285714285,11.831726555652937,42.0391469471224,High,Medium,Medium,Potential Loyalist,79772.72727272728,Graha Family,19.0,0
30708,6,93,3,157500.0,67,2.857142857142857,2.1236432279377064,23.99359536169352,Medium,Medium,Medium,About to Sleep,52500.0,Citraland (9GO),23.0,0
